"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-01","Nova Scotia","2016A000212","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2711797","4.6.22.1.1","13.4","","","","1"
"2024-02","Nova Scotia","2016A000212","Unemployment rate","Business, building and other support services [55, 56]","Both sexes","15 years and over","Percentage","242","units","0","v2711797","4.6.22.1.1","11.0","","","","1"
"2017-01","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.6","","","","1"
"2017-02","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.1","","","","1"
"2017-03","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.4","","","","1"
"2017-04","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.6","","","","1"
"2017-05","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.8","","","","1"
"2017-06","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","4.1","","","","1"
"2017-07","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","8.2","","","","1"
"2017-08","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","12.5","","","","1"
"2017-09","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","5.2","","","","1"
"2017-10","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.8","","","","1"
"2017-11","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.2","","","","1"
"2017-12","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.8","","","","1"
"2018-01","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.0","","","","1"
"2018-02","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.2","","","","1"
"2018-03","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","5.9","","","","1"
"2018-04","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2018-05","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.0","","","","1"
"2018-06","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.5","","","","1"
"2018-07","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","10.0","","","","1"
"2018-08","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","13.5","","","","1"
"2018-09","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2018-10","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2018-11","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.3","","","","1"
"2018-12","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2019-01","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2019-02","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2019-03","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2019-04","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.3","","","","1"
"2019-05","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","4.5","","","","1"
"2019-06","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.1","","","","1"
"2019-07","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","10.0","","","","1"
"2019-08","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","20.8","","","","1"
"2019-09","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.9","","","","1"
"2019-10","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.0","","","","1"
"2019-11","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.4","","","","1"
"2019-12","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","4.1","","","","1"
"2020-01","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.6","","","","1"
"2020-02","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.9","","","","1"
"2020-03","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","5.8","","","","1"
"2020-04","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","8.8","","","","1"
"2020-05","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","10.8","","","","1"
"2020-06","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","6.4","","","","1"
"2020-07","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","12.8","","","","1"
"2020-08","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","19.0","","","","1"
"2020-09","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","7.8","","","","1"
"2020-10","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","4.8","","","","1"
"2020-11","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.7","","","","1"
"2020-12","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","5.3","","","","1"
"2021-01","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","5.5","","","","1"
"2021-02","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.6","","","","1"
"2021-03","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","4.0","","","","1"
"2021-04","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.9","","","","1"
"2021-05","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","5.0","","","","1"
"2021-06","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.0","","","","1"
"2021-07","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","11.1","","","","1"
"2021-08","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","14.3","","","","1"
"2021-09","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.6","","","","1"
"2021-10","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2021-11","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2021-12","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2022-01","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","4.2","","","","1"
"2022-02","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.3","","","","1"
"2022-03","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","6.2","","","","1"
"2022-04","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.8","","","","1"
"2022-05","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","4.5","","","","1"
"2022-06","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.5","","","","1"
"2022-07","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","8.4","","","","1"
"2022-08","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","14.0","","","","1"
"2022-09","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.1","","","","1"
"2022-10","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2022-11","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2022-12","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.4","","","","1"
"2023-01","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2023-02","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.5","","","","1"
"2023-03","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.7","","","","1"
"2023-04","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2023-05","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.5","","","","1"
"2023-06","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.5","","","","1"
"2023-07","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","14.3","","","","1"
"2023-08","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","19.4","","","","1"
"2023-09","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","3.6","","","","1"
"2023-10","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.7","","","","1"
"2023-11","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2023-12","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","","x","","","1"
"2024-01","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","1.1","","","","1"
"2024-02","Nova Scotia","2016A000212","Unemployment rate","Educational services [61]","Both sexes","15 years and over","Percentage","242","units","0","v2711798","4.6.23.1.1","2.4","","","","1"
"2017-01","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.4","","","","1"
"2017-02","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.9","","","","1"
"2017-03","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.9","","","","1"
"2017-04","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.5","","","","1"
"2017-05","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.3","","","","1"
"2017-06","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.1","","","","1"
"2017-07","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","","x","","","1"
"2017-08","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.4","","","","1"
"2017-09","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.2","","","","1"
"2017-10","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.6","","","","1"
"2017-11","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.1","","","","1"
"2017-12","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.5","","","","1"
"2018-01","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","3.1","","","","1"
"2018-02","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.8","","","","1"
"2018-03","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","3.0","","","","1"
"2018-04","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.6","","","","1"
"2018-05","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.6","","","","1"
"2018-06","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.5","","","","1"
"2018-07","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.5","","","","1"
"2018-08","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","4.6","","","","1"
"2018-09","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.6","","","","1"
"2018-10","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.1","","","","1"
"2018-11","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.3","","","","1"
"2018-12","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.2","","","","1"
"2019-01","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.8","","","","1"
"2019-02","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.3","","","","1"
"2019-03","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.6","","","","1"
"2019-04","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.1","","","","1"
"2019-05","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.7","","","","1"
"2019-06","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","3.1","","","","1"
"2019-07","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.3","","","","1"
"2019-08","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.8","","","","1"
"2019-09","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.8","","","","1"
"2019-10","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.3","","","","1"
"2019-11","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.7","","","","1"
"2019-12","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.6","","","","1"
"2020-01","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.3","","","","1"
"2020-02","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.7","","","","1"
"2020-03","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","3.8","","","","1"
"2020-04","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","5.7","","","","1"
"2020-05","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","9.7","","","","1"
"2020-06","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","4.0","","","","1"
"2020-07","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","4.3","","","","1"
"2020-08","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","3.9","","","","1"
"2020-09","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.5","","","","1"
"2020-10","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.6","","","","1"
"2020-11","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","","x","","","1"
"2020-12","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.0","","","","1"
"2021-01","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.5","","","","1"
"2021-02","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.3","","","","1"
"2021-03","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.1","","","","1"
"2021-04","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","0.6","","","","1"
"2021-05","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.9","","","","1"
"2021-06","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.4","","","","1"
"2021-07","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","3.1","","","","1"
"2021-08","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.7","","","","1"
"2021-09","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.2","","","","1"
"2021-10","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.1","","","","1"
"2021-11","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","3.3","","","","1"
"2021-12","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.5","","","","1"
"2022-01","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.5","","","","1"
"2022-02","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.2","","","","1"
"2022-03","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.5","","","","1"
"2022-04","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","3.3","","","","1"
"2022-05","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.7","","","","1"
"2022-06","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.3","","","","1"
"2022-07","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.1","","","","1"
"2022-08","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.9","","","","1"
"2022-09","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","0.9","","","","1"
"2022-10","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","1.9","","","","1"
"2022-11","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","0.6","","","","1"
"2022-12","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","2.3","","","","1"
"2023-01","Nova Scotia","2016A000212","Unemployment rate","Health care and social assistance [62]","Both sexes","15 years and over","Percentage","242","units","0","v2711799","4.6.24.1.1","3.0","","","","1"
