Date,Location,Import Oils,Import Animal Products,Import Processed Food,Import Vegetable Products,Price Oils,Price Animal Products,Price Processed Food,Price Vegetable Products
2020-03-01,Nova Scotia,0.0,42.0,550.0,300.0,8.673333333333334,6.398805555555556,4.0936111111111115,3.65025641025641
2020-03-01,Ontario,21867.0,198575.0,999223.0,435243.0,7.253333333333333,6.691388888888889,3.886111111111111,3.2610256410256406
2020-03-01,Prince Edward Island,0.0,130.0,0.0,0.0,8.73,6.439601851851852,4.02,3.648461538461538
2020-03-01,Quebec,872.0,13800.0,92702.0,34297.0,7.586666666666666,6.784574074074074,3.913888888888889,3.4728205128205127
2020-03-01,Saskatchewan,944.0,18254.0,41512.0,16077.0,7.9366666666666665,6.31487962962963,3.8922222222222222,3.5356410256410253
2020-04-01,Alberta,1105.0,15986.0,77339.0,62269.0,7.87,6.92462962962963,4.058055555555556,3.52
2020-04-01,British Columbia,6354.0,32348.0,129561.0,138110.0,7.89,6.955101851851852,4.078055555555555,3.5092307692307694
2020-04-01,Canada,33831.0,264402.0,1267776.0,674494.0,7.433333333333334,6.6220185185185185,3.9877777777777776,3.422051282051282
2020-04-01,Manitoba,2191.0,8986.0,56982.0,33416.0,7.753333333333333,6.588712962962963,3.870277777777778,3.420512820512821
2020-04-01,New Brunswick,1254.0,10606.0,9508.0,9768.0,8.88,6.386009259259259,4.164444444444444,3.7356410256410255
2020-04-01,Newfoundland and Labrador,0.0,143.0,0.0,0.0,8.77,6.4846176470588235,4.1241666666666665,3.9643589743589747
2020-04-01,Nova Scotia,0.0,27.0,161.0,214.0,8.683333333333334,6.316833333333333,4.156944444444445,3.6966666666666663
2020-04-01,Ontario,20424.0,175279.0,879450.0,387563.0,7.263333333333333,6.631490740740741,3.923333333333334,3.3451282051282054
2020-04-01,Prince Edward Island,0.0,0.0,124.0,0.0,8.763333333333334,6.366305555555556,4.067777777777778,3.6838461538461535
2020-04-01,Quebec,1320.0,8919.0,84026.0,27464.0,7.626666666666666,6.781435185185185,4.014166666666666,3.5148717948717945
2020-04-01,Saskatchewan,1183.0,12055.0,30625.0,15691.0,8.143333333333333,6.493305555555555,3.921666666666667,3.5243589743589743
2020-05-01,Alberta,1042.0,29182.0,75346.0,85529.0,7.866666666666667,6.968648148148148,4.110555555555555,3.6269230769230765
2020-05-01,British Columbia,6114.0,33308.0,136000.0,160164.0,7.739999999999999,7.036537037037037,4.060833333333333,3.5851282051282047
2020-05-01,Canada,36193.0,272246.0,1235245.0,796440.0,6.886666666666667,6.738537037037037,4.003055555555556,3.4817948717948717
2020-05-01,Manitoba,3496.0,13326.0,57590.0,32887.0,7.616666666666667,6.71825,3.899166666666667,3.4741025641025645
2020-05-01,New Brunswick,1748.0,12494.0,10637.0,7883.0,8.343333333333334,6.654361111111111,4.1913888888888895,3.838461538461538
2020-05-01,Newfoundland and Labrador,0.0,219.0,0.0,2.0,8.11,6.773401960784314,4.179444444444445,4.056410256410256
2020-05-01,Nova Scotia,0.0,5.0,863.0,284.0,8.203333333333333,6.616953703703704,4.205,3.8164102564102564
2020-05-01,Ontario,21809.0,159845.0,843788.0,457127.0,6.919999999999999,6.748787037037037,3.948888888888889,3.3674358974358976
2020-05-01,Prince Edward Island,0.0,0.0,174.0,0.0,8.206666666666667,6.6395,4.092222222222222,3.807179487179487
2020-05-01,Quebec,1484.0,10865.0,79118.0,35466.0,6.75,6.8580000000000005,4.006388888888889,3.5776923076923075
2020-05-01,Saskatchewan,500.0,10866.0,31729.0,17098.0,8.0,6.695287037037037,3.9266666666666663,3.627948717948718
2020-06-01,Alberta,896.0,11483.0,83724.0,77534.0,7.206666666666666,7.163120370370371,4.095833333333333,3.6225641025641027
2020-06-01,British Columbia,8371.0,34348.0,144332.0,172051.0,7.1499999999999995,7.295981481481481,4.0825,3.58025641025641
2020-06-01,Canada,41048.0,279842.0,1323624.0,789396.0,7.016666666666667,6.850064814814814,4.004444444444444,3.5182051282051283
2020-06-01,Manitoba,3531.0,14520.0,58589.0,32722.0,7.053333333333334,6.908305555555556,3.875,3.4856410256410255
2020-06-01,New Brunswick,2470.0,19742.0,13524.0,6986.0,8.56,6.585268518518519,4.1925,3.9125641025641027
2020-06-01,Newfoundland and Labrador,0.0,3.0,2.0,1.0,8.313333333333334,6.7784313725490195,4.160555555555556,4.111538461538461
2020-06-01,Nova Scotia,0.0,9.0,1133.0,74.0,8.493333333333334,6.54225,4.217222222222222,3.8635897435897437
2020-06-01,Ontario,23749.0,171561.0,901372.0,448352.0,7.026666666666666,6.963629629629629,3.920555555555555,3.4156410256410257
2020-06-01,Prince Edward Island,0.0,0.0,100.0,0.0,8.403333333333334,6.608935185185185,4.121388888888889,3.8697435897435892
2020-06-01,Quebec,1483.0,11060.0,86392.0,31201.0,7.77,6.870537037037037,4.024166666666667,3.625384615384615
2020-06-01,Saskatchewan,547.0,13046.0,34455.0,20475.0,7.456666666666666,6.803435185185185,3.9269444444444446,3.637692307692308
2020-07-01,Alberta,1629.0,10585.0,88170.0,80104.0,7.476666666666667,6.794638888888889,4.033611111111111,3.6307692307692307
2020-07-01,British Columbia,8538.0,41767.0,158335.0,180201.0,7.413333333333334,6.941981481481481,4.019166666666667,3.572820512820513
2020-07-01,Canada,40856.0,343790.0,1418431.0,790927.0,6.996666666666667,6.626481481481481,3.964722222222222,3.4774358974358974
2020-07-01,Manitoba,3123.0,14272.0,64659.0,33547.0,7.256666666666667,6.570990740740741,3.842222222222222,3.488717948717949
2020-07-01,New Brunswick,2209.0,58659.0,10370.0,6862.0,8.433333333333334,6.479972222222222,4.1825,3.9153846153846152
2020-07-01,Newfoundland and Labrador,0.0,0.0,0.0,0.0,8.21,6.554245098039215,4.1786111111111115,4.116923076923077
2020-07-01,Nova Scotia,0.0,9.0,570.0,343.0,8.229999999999999,6.3890925925925925,4.216666666666667,3.8520512820512818
2020-07-01,Ontario,23011.0,187354.0,971022.0,439096.0,7.140000000000001,6.6463981481481476,3.920555555555556,3.3756410256410256
2020-07-01,Prince Edward Island,0.0,0.0,39.0,0.0,8.326666666666666,6.493175925925926,4.121666666666666,3.888717948717949
2020-07-01,Quebec,1997.0,9218.0,86528.0,33946.0,7.176666666666667,6.81699074074074,4.003611111111111,3.5733333333333337
2020-07-01,Saskatchewan,350.0,11667.0,38739.0,16828.0,7.626666666666666,6.541388888888889,3.8633333333333337,3.648717948717949
2020-08-01,Alberta,1049.0,14544.0,94863.0,71171.0,6.82,6.545361111111111,4.053333333333333,3.5546153846153845
2020-08-01,British Columbia,15095.0,47954.0,202503.0,153978.0,7.016666666666667,6.588240740740741,4.031944444444445,3.520769230769231
2020-08-01,Canada,47320.0,355073.0,1471821.0,661692.0,6.5,6.469657407407407,3.9458333333333337,3.3143589743589743
2020-08-01,Manitoba,3748.0,18179.0,75168.0,33787.0,6.773333333333333,6.418277777777778,3.8516666666666666,3.4015384615384616
2020-08-01,New Brunswick,1987.0,52385.0,11076.0,8983.0,8.423333333333334,6.392759259259259,4.164166666666667,3.72974358974359
2020-08-01,Newfoundland and Labrador,0.0,0.0,0.0,1.0,8.15,6.437558823529412,4.123888888888889,3.9751282051282053
2020-08-01,Nova Scotia,0.0,14.0,937.0,341.0,8.243333333333334,6.313518518518518,4.164722222222222,3.712820512820513
2020-08-01,Ontario,21861.0,196276.0,960545.0,358777.0,6.566666666666667,6.569472222222222,3.883611111111111,3.194102564102564
2020-08-01,Prince Edward Island,0.0,0.0,0.0,0.0,8.113333333333333,6.492083333333333,4.109444444444445,3.742051282051282
2020-08-01,Quebec,3143.0,10757.0,88961.0,21172.0,7.323333333333333,6.628814814814815,3.9827777777777778,3.3215384615384616
2020-08-01,Saskatchewan,437.0,11852.0,37768.0,13482.0,7.216666666666666,6.194657407407408,3.8716666666666666,3.4746153846153844
2020-09-01,Alberta,1302.0,25982.0,91519.0,64534.0,7.2700000000000005,6.598518518518518,4.021944444444444,3.4825641025641025
2020-09-01,British Columbia,9880.0,51243.0,155875.0,135824.0,7.453333333333333,6.702481481481481,3.981111111111111,3.4169230769230765
2020-09-01,Canada,47221.0,362237.0,1425228.0,630253.0,6.626666666666666,6.301962962962963,3.884166666666667,3.1528205128205125
2020-09-01,Manitoba,5212.0,16936.0,69046.0,33160.0,7.216666666666666,6.301814814814815,3.8130555555555556,3.301538461538461
2020-09-01,New Brunswick,1276.0,48781.0,10319.0,3920.0,8.476666666666667,6.195666666666667,4.1,3.5851282051282047
2020-09-01,Newfoundland and Labrador,0.0,1.0,4.0,0.0,8.343333333333334,6.732970588235294,4.202777777777778,3.920512820512821
2020-09-01,Nova Scotia,0.0,5.0,595.0,266.0,8.5,6.172351851851852,4.109722222222222,3.6028205128205126
2020-09-01,Ontario,26671.0,189885.0,965780.0,357176.0,6.743333333333333,6.436712962962963,3.806388888888889,3.0256410256410255
2020-09-01,Prince Edward Island,0.0,32.0,102.0,0.0,8.406666666666666,6.251990740740741,4.056111111111111,3.6594871794871793
2020-09-01,Quebec,2332.0,11375.0,97549.0,21203.0,6.886666666666667,6.387601851851851,3.913333333333333,3.1643589743589744
2020-09-01,Saskatchewan,547.0,15536.0,34438.0,14170.0,7.446666666666666,6.221148148148148,3.817222222222222,3.3725641025641027
2020-10-01,Alberta,924.0,29436.0,88592.0,69644.0,6.580000000000001,6.672000000000001,3.9797222222222217,3.567948717948718
2020-10-01,British Columbia,12887.0,56471.0,158625.0,149556.0,6.710000000000001,6.775879629629629,3.9286111111111115,3.4941025641025645
2020-10-01,Canada,53300.0,400705.0,1496965.0,691054.0,6.123333333333334,6.313833333333333,3.865,3.2784615384615385
2020-10-01,Manitoba,3699.0,15863.0,76194.0,34991.0,6.646666666666667,6.43174074074074,3.7600000000000002,3.43948717948718
2020-10-01,New Brunswick,1694.0,92032.0,10520.0,5215.0,8.040000000000001,6.293805555555555,4.1075,3.6723076923076925
2020-10-01,Newfoundland and Labrador,0.0,0.0,3.0,1.0,7.6933333333333325,6.722313725490196,4.184444444444444,4.036153846153846
2020-10-01,Nova Scotia,0.0,3.0,519.0,140.0,7.88,6.1908055555555555,4.100833333333333,3.6558974358974363
2020-10-01,Ontario,31012.0,179567.0,1023780.0,391623.0,6.136666666666667,6.332546296296297,3.8041666666666663,3.155128205128205
2020-10-01,Prince Edward Island,0.0,0.0,169.0,3.0,7.766666666666666,6.259888888888889,4.023333333333333,3.6964102564102563
2020-10-01,Quebec,2401.0,12105.0,98548.0,23950.0,7.126666666666666,6.50087962962963,3.881666666666667,3.3441025641025637
2020-10-01,Saskatchewan,528.0,13385.0,40015.0,15933.0,7.003333333333333,6.236342592592592,3.7525,3.472051282051282
2020-11-01,Alberta,1555.0,26595.0,86846.0,66625.0,6.843333333333334,6.665953703703703,3.958611111111111,3.6556410256410254
2020-11-01,British Columbia,8197.0,40950.0,147123.0,146873.0,6.956666666666667,6.81412962962963,3.9480555555555554,3.638974358974359
2020-11-01,Canada,42306.0,332876.0,1345346.0,668498.0,6.6499999999999995,6.424018518518519,3.861111111111111,3.388717948717949
2020-11-01,Manitoba,4073.0,15925.0,67282.0,27725.0,6.983333333333333,6.497962962962963,3.760833333333333,3.527948717948718
2020-11-01,New Brunswick,2342.0,59846.0,10990.0,5953.0,7.88,6.344351851851852,4.089444444444444,3.78974358974359
2020-11-01,Newfoundland and Labrador,0.0,0.0,2.0,0.0,8.85,6.77606862745098,4.134166666666667,4.063076923076923
2020-11-01,Nova Scotia,0.0,9.0,883.0,210.0,7.993333333333333,6.307796296296297,4.058888888888889,3.794102564102564
2020-11-01,Ontario,24698.0,166918.0,901342.0,369192.0,6.803333333333334,6.461768518518519,3.797222222222222,3.2399999999999998
2020-11-01,Prince Edward Island,0.0,0.0,117.0,0.0,8.040000000000001,6.390787037037037,3.960555555555556,3.8125641025641026
2020-11-01,Quebec,858.0,9920.0,88539.0,37967.0,6.760000000000001,6.602296296296297,3.845833333333333,3.3841025641025637
2020-11-01,Saskatchewan,584.0,12712.0,42222.0,13955.0,7.183333333333334,6.29199074074074,3.7891666666666666,3.5741025641025645
2020-12-01,Alberta,1116.0,16933.0,74166.0,60798.0,7.113333333333333,6.688231481481481,4.012499999999999,3.6961538461538463
2020-12-01,British Columbia,8462.0,46064.0,140171.0,136755.0,7.083333333333333,6.883805555555556,3.980555555555556,3.6746153846153846
2020-12-01,Canada,40462.0,278095.0,1297460.0,612564.0,6.776666666666666,6.3936574074074075,3.9050000000000002,3.4264102564102563
2020-12-01,Manitoba,3460.0,11554.0,67141.0,29648.0,6.923333333333333,6.43225,3.805277777777778,3.572820512820513
2020-12-01,New Brunswick,1766.0,19414.0,8829.0,6630.0,8.066666666666666,6.2161481481481475,4.108055555555556,3.710769230769231
2020-12-01,Newfoundland and Labrador,0.0,0.0,2.0,0.0,7.983333333333333,6.257343137254901,4.095555555555555,3.882051282051282
2020-12-01,Nova Scotia,0.0,23.0,506.0,241.0,8.006666666666666,6.155833333333333,4.1161111111111115,3.729230769230769
2020-12-01,Ontario,24402.0,165776.0,891385.0,342878.0,6.743333333333333,6.429601851851852,3.851111111111111,3.3171794871794873
2020-12-01,Prince Edward Island,0.0,2.0,5.0,0.0,7.890000000000001,6.248870370370371,4.022222222222222,3.786153846153846
2020-12-01,Quebec,559.0,9940.0,75531.0,20432.0,7.16,6.569833333333333,3.8830555555555555,3.4243589743589746
2020-12-01,Saskatchewan,696.0,8280.0,39723.0,15182.0,7.126666666666666,6.338666666666667,3.8183333333333334,3.5756410256410254
2021-01-01,Alberta,1553.0,18739.0,62704.0,65891.0,7.173333333333333,6.634185185185185,4.026666666666667,3.678717948717949
2021-01-01,British Columbia,7003.0,45836.0,130910.0,136127.0,7.1933333333333325,6.781296296296296,3.995277777777778,3.6438461538461544
2021-01-01,Canada,35366.0,270804.0,1253087.0,626931.0,6.69,6.494435185185186,3.9383333333333335,3.4833333333333334
2021-01-01,Manitoba,3307.0,12461.0,69243.0,38410.0,7.066666666666666,6.323472222222223,3.8305555555555557,3.531538461538461
2021-01-01,New Brunswick,863.0,16033.0,8557.0,5775.0,8.246666666666666,6.30225,4.135277777777778,3.7633333333333336
2021-01-01,Newfoundland and Labrador,0.0,4.0,1.0,0.0,7.946666666666666,6.501078431372549,4.121944444444444,3.978974358974359
2021-01-01,Nova Scotia,0.0,12.0,505.0,316.0,8.066666666666666,6.213981481481481,4.093333333333334,3.7312820512820517
2021-01-01,Ontario,20909.0,159612.0,864297.0,344367.0,6.510000000000001,6.6444074074074075,3.9097222222222223,3.378205128205128
2021-01-01,Prince Edward Island,0.0,13.0,0.0,0.0,7.933333333333334,6.347101851851852,4.029166666666667,3.786923076923077
2021-01-01,Quebec,888.0,8575.0,74980.0,21683.0,7.283333333333334,6.666407407407408,3.906666666666667,3.54923076923077
2021-01-01,Saskatchewan,594.0,8481.0,41891.0,14362.0,7.3500000000000005,6.189611111111111,3.8097222222222222,3.573076923076923
2021-02-01,Alberta,941.0,26275.0,73578.0,58595.0,7.2,6.536833333333333,4.094444444444445,3.6738461538461538
2021-02-01,British Columbia,9529.0,44774.0,133784.0,121080.0,7.113333333333333,6.765574074074074,4.058888888888889,3.628974358974359
2021-02-01,Canada,37526.0,265517.0,1185244.0,582884.0,6.536666666666666,6.570953703703704,3.9619444444444443,3.466923076923077
2021-02-01,Manitoba,3396.0,10807.0,65183.0,29881.0,6.783333333333334,6.291814814814815,3.865277777777778,3.532564102564103
2021-02-01,New Brunswick,1139.0,7811.0,7016.0,7124.0,8.236666666666666,6.408111111111111,4.177499999999999,3.8658974358974363
2021-02-01,Newfoundland and Labrador,0.0,2.0,1.0,0.0,8.023333333333333,6.554490196078431,4.251666666666667,4.098974358974359
2021-02-01,Nova Scotia,0.0,7.0,565.0,139.0,8.036666666666667,6.3411481481481475,4.193888888888889,3.831538461538462
2021-02-01,Ontario,20448.0,152326.0,807175.0,333933.0,6.233333333333333,6.672407407407407,3.9097222222222223,3.3169230769230764
2021-02-01,Prince Edward Island,0.0,0.0,14.0,0.0,8.083333333333334,6.392944444444444,4.122222222222223,3.853846153846154
2021-02-01,Quebec,1290.0,9228.0,62902.0,20923.0,7.4433333333333325,6.967768518518518,3.907777777777778,3.5461538461538464
2021-02-01,Saskatchewan,783.0,14286.0,35026.0,11210.0,7.010000000000001,6.193787037037037,3.868888888888889,3.5617948717948718
2021-03-01,Alberta,1407.0,43086.0,86509.0,72327.0,7.670000000000001,6.577231481481482,4.065555555555556,3.5851282051282047
2021-03-01,British Columbia,13579.0,45850.0,152542.0,157149.0,7.273333333333333,6.77787037037037,4.056388888888889,3.5902564102564107
2021-03-01,Canada,51736.0,327249.0,1441803.0,725772.0,6.713333333333334,6.495157407407408,3.951388888888889,3.3764102564102565
2021-03-01,Manitoba,4418.0,14221.0,75489.0,39652.0,6.88,6.315851851851852,3.823611111111111,3.451794871794872
2021-03-01,New Brunswick,1060.0,10763.0,8637.0,6885.0,7.983333333333333,6.389907407407407,4.178888888888888,3.7364102564102564
2021-03-01,Newfoundland and Labrador,0.0,0.0,0.0,1.0,7.8133333333333335,6.437450980392157,4.159166666666668,3.971025641025641
2021-03-01,Nova Scotia,0.0,6.0,682.0,142.0,7.836666666666666,6.281462962962963,4.183888888888889,3.730769230769231
2021-03-01,Ontario,28203.0,183799.0,993335.0,402653.0,6.763333333333333,6.546222222222222,3.861666666666667,3.2733333333333334
2021-03-01,Prince Edward Island,0.0,36.0,115.0,0.0,7.873333333333332,6.389287037037037,4.139444444444445,3.76025641025641
2021-03-01,Quebec,1985.0,12503.0,81892.0,25589.0,6.8500000000000005,6.86049074074074,3.9455555555555555,3.3838461538461537
2021-03-01,Saskatchewan,1084.0,16985.0,42601.0,21373.0,7.253333333333333,6.222388888888889,3.8619444444444446,3.524102564102564
2021-04-01,Alberta,828.0,36004.0,94167.0,75363.0,6.926666666666667,6.753694444444444,4.058055555555556,3.516923076923077
2021-04-01,British Columbia,7148.0,43495.0,145201.0,147441.0,7.763333333333333,6.9650185185185185,4.048611111111111,3.5435897435897434
2021-04-01,Canada,44852.0,293752.0,1370149.0,718457.0,7.273333333333333,6.725888888888889,3.970833333333333,3.3366666666666664
2021-04-01,Manitoba,4768.0,12795.0,73181.0,32245.0,7.506666666666667,6.449370370370371,3.842222222222222,3.3635897435897437
2021-04-01,New Brunswick,901.0,7760.0,7843.0,9619.0,8.216666666666667,6.49762962962963,4.179722222222222,3.6784615384615384
2021-04-01,Newfoundland and Labrador,0.0,131.0,17.0,5.0,8.213333333333333,6.53806862745098,4.151111111111111,3.9143589743589744
2021-04-01,Nova Scotia,0.0,85.0,874.0,213.0,8.25,6.407861111111111,4.225,3.670769230769231
2021-04-01,Ontario,27084.0,168461.0,931680.0,406652.0,7.506666666666667,6.806111111111111,3.923333333333334,3.241282051282051
2021-04-01,Prince Edward Island,0.0,0.0,113.0,0.0,8.123333333333333,6.540768518518519,4.169722222222223,3.681794871794872
2021-04-01,Quebec,2478.0,12309.0,75769.0,27034.0,7.566666666666666,7.003611111111111,3.9255555555555555,3.348974358974359
2021-04-01,Saskatchewan,1644.0,11411.0,41305.0,19886.0,7.683333333333333,6.434240740740741,3.8813888888888886,3.4530769230769227
2021-05-01,Alberta,939.0,27346.0,83122.0,87929.0,8.383333333333333,6.773824074074074,4.0663888888888895,3.649230769230769
2021-05-01,British Columbia,13595.0,38828.0,146516.0,158530.0,8.33,6.8859814814814815,4.0625,3.668974358974359
2021-05-01,Canada,52061.0,302327.0,1302522.0,826568.0,7.716666666666666,6.726824074074074,3.9930555555555554,3.4528205128205127
2021-05-01,Manitoba,5790.0,11063.0,70956.0,32153.0,7.983333333333333,6.3990833333333335,3.8530555555555557,3.531538461538461
2021-05-01,New Brunswick,1925.0,9557.0,9805.0,9245.0,8.916666666666666,6.673074074074074,4.1994444444444445,3.8158974358974356
2021-05-01,Newfoundland and Labrador,0.0,1.0,0.0,0.0,8.686666666666666,6.7269901960784315,4.177222222222222,4.085384615384616
2021-05-01,Nova Scotia,0.0,19.0,364.0,266.0,8.966666666666667,6.650101851851852,4.234444444444445,3.827948717948718
2021-05-01,Ontario,26200.0,187785.0,876024.0,476638.0,7.543333333333333,6.853564814814815,3.94,3.337948717948718
2021-05-01,Prince Edward Island,0.0,0.0,252.0,0.0,8.856666666666667,6.645342592592593,4.143888888888889,3.822820512820513
2021-05-01,Quebec,1548.0,13300.0,74944.0,42929.0,7.9433333333333325,7.016861111111111,3.953888888888889,3.4164102564102565
2021-05-01,Saskatchewan,2064.0,10815.0,40539.0,18879.0,8.12,6.346111111111111,3.8886111111111115,3.592307692307692
2021-06-01,Alberta,1284.0,30755.0,98041.0,91286.0,8.693333333333333,6.997805555555555,4.04,3.6274358974358973
2021-06-01,British Columbia,13390.0,41257.0,151087.0,164475.0,8.556666666666667,7.11837037037037,4.045,3.64974358974359
2021-06-01,Canada,55480.0,322673.0,1428822.0,810324.0,7.81,6.912851851851851,3.9975,3.452307692307692
2021-06-01,Manitoba,5123.0,10816.0,80624.0,37022.0,8.549999999999999,6.758592592592593,3.826666666666666,3.4935897435897436
2021-06-01,New Brunswick,1854.0,22379.0,9907.0,5132.0,8.950000000000001,6.881064814814815,4.216388888888889,3.8076923076923075
2021-06-01,Newfoundland and Labrador,0.0,0.0,0.0,0.0,8.633333333333333,6.9079999999999995,4.1625,3.998974358974359
2021-06-01,Nova Scotia,0.0,6.0,870.0,196.0,8.85,6.816870370370371,4.243333333333333,3.746923076923077
2021-06-01,Ontario,29084.0,182560.0,963522.0,464221.0,7.6933333333333325,6.990759259259259,3.9594444444444443,3.3243589743589745
2021-06-01,Prince Edward Island,0.0,0.0,0.0,0.0,8.726666666666667,6.883601851851852,4.184166666666666,3.7971794871794873
2021-06-01,Quebec,2878.0,14922.0,83511.0,32380.0,8.27,7.141324074074074,3.984722222222222,3.508205128205128
2021-06-01,Saskatchewan,1868.0,15062.0,41260.0,15611.0,8.69,6.561055555555556,3.8641666666666663,3.581025641025641
2021-07-01,Alberta,994.0,30099.0,106420.0,84734.0,8.856666666666667,7.054777777777778,4.094166666666667,3.601282051282051
2021-07-01,British Columbia,11498.0,59162.0,160115.0,180305.0,8.886666666666667,7.241222222222222,4.121944444444444,3.636666666666667
2021-07-01,Canada,55127.0,428776.0,1454566.0,768168.0,8.376666666666667,6.995157407407407,4.060833333333333,3.418717948717949
2021-07-01,Manitoba,7280.0,10287.0,81799.0,36365.0,8.716666666666667,6.766046296296296,3.883611111111111,3.4976923076923074
2021-07-01,New Brunswick,2395.0,118379.0,10575.0,8128.0,8.966666666666667,6.911694444444445,4.276666666666667,3.777948717948718
2021-07-01,Newfoundland and Labrador,0.0,2.0,4.0,0.0,8.813333333333334,7.0290196078431375,4.256388888888889,4.02974358974359
2021-07-01,Nova Scotia,0.0,6.0,446.0,283.0,8.873333333333333,6.843870370370371,4.275277777777777,3.7371794871794872
2021-07-01,Ontario,30404.0,178668.0,980721.0,418247.0,8.186666666666667,7.098962962962963,4.02,3.3058974358974362
2021-07-01,Prince Edward Island,0.0,0.0,0.0,0.0,8.973333333333334,7.033953703703704,4.224444444444445,3.777692307692308
2021-07-01,Quebec,1936.0,11476.0,76780.0,24315.0,8.843333333333334,7.2128148148148155,4.043333333333333,3.431282051282051
2021-07-01,Saskatchewan,619.0,12570.0,37705.0,15790.0,8.843333333333334,6.696027777777777,3.8994444444444443,3.571794871794872
2021-08-01,Alberta,1221.0,25534.0,107294.0,73126.0,8.866666666666667,6.964453703703704,4.054444444444445,3.5633333333333335
2021-08-01,British Columbia,12319.0,81415.0,175361.0,156913.0,8.856666666666667,7.08800925925926,4.100555555555555,3.608205128205128
2021-08-01,Canada,60938.0,466548.0,1469185.0,659636.0,8.44,7.097564814814814,4.026666666666667,3.3369230769230764
2021-08-01,Manitoba,6472.0,12641.0,72133.0,36412.0,8.473333333333333,6.756990740740741,3.843888888888889,3.4369230769230765
2021-08-01,New Brunswick,1866.0,136948.0,9545.0,18364.0,9.723333333333333,7.1156296296296295,4.253888888888889,3.7194871794871793
2021-08-01,Newfoundland and Labrador,0.0,0.0,12.0,1.0,9.143333333333333,7.053137254901961,4.270555555555556,3.984102564102564
2021-08-01,Nova Scotia,0.0,3.0,480.0,136.0,9.536666666666667,7.071138888888889,4.265277777777778,3.7069230769230765
2021-08-01,Ontario,36365.0,177127.0,989684.0,345547.0,8.216666666666667,7.220777777777777,4.002777777777777,3.2274358974358974
2021-08-01,Prince Edward Island,0.0,29.0,73.0,0.0,9.54,7.244129629629629,4.233055555555556,3.7961538461538464
2021-08-01,Quebec,1588.0,11704.0,76034.0,17963.0,8.686666666666667,7.568175925925926,3.960555555555556,3.3128205128205126
2021-08-01,Saskatchewan,1106.0,14317.0,38569.0,11175.0,9.003333333333332,6.662444444444445,3.870833333333333,3.5433333333333334
2021-09-01,Alberta,1516.0,31457.0,105421.0,74041.0,9.653333333333334,7.200296296296297,4.07,3.45025641025641
2021-09-01,British Columbia,10915.0,81357.0,177418.0,146691.0,9.643333333333333,7.381907407407407,4.091388888888889,3.4692307692307693
2021-09-01,Canada,60776.0,517369.0,1483439.0,684146.0,8.963333333333333,6.97862037037037,4.019722222222223,3.203076923076923
2021-09-01,Manitoba,8049.0,14100.0,81530.0,43668.0,9.36,6.91537962962963,3.8661111111111115,3.319230769230769
2021-09-01,New Brunswick,3282.0,166871.0,12864.0,3643.0,10.346666666666666,6.998935185185186,4.243888888888889,3.589230769230769
2021-09-01,Newfoundland and Labrador,0.0,2.0,0.0,0.0,10.006666666666666,6.949852941176471,4.208611111111111,3.8456410256410254
2021-09-01,Nova Scotia,0.0,2.0,464.0,413.0,10.283333333333333,6.964138888888889,4.268888888888889,3.5630769230769235
2021-09-01,Ontario,34530.0,192336.0,975127.0,382030.0,8.526666666666667,7.1088148148148145,3.967777777777778,3.0648717948717947
2021-09-01,Prince Edward Island,0.0,0.0,0.0,0.0,10.15,7.02587037037037,4.1866666666666665,3.6033333333333335
2021-09-01,Quebec,1566.0,10745.0,86668.0,19545.0,9.549999999999999,7.07774074074074,4.005,3.2476923076923074
2021-09-01,Saskatchewan,918.0,16779.0,43946.0,14115.0,9.813333333333334,6.900481481481481,3.8827777777777777,3.398717948717949
2021-10-01,Alberta,1446.0,34590.0,119457.0,81190.0,9.733333333333334,7.2448703703703705,4.035,3.4625641025641025
2021-10-01,British Columbia,17673.0,69521.0,163752.0,158601.0,9.793333333333335,7.441435185185185,4.060555555555556,3.4925641025641028
2021-10-01,Canada,66304.0,490769.0,1495852.0,764495.0,9.05,6.974833333333333,3.986111111111111,3.233846153846154
2021-10-01,Manitoba,7233.0,12786.0,80664.0,50050.0,9.683333333333332,6.902462962962963,3.8086111111111114,3.3164102564102564
2021-10-01,New Brunswick,2367.0,143743.0,11265.0,5312.0,10.1,6.9986296296296295,4.302222222222222,3.577179487179487
2021-10-01,Newfoundland and Labrador,0.0,2.0,0.0,0.0,9.676666666666668,7.021323529411765,4.240833333333333,3.847948717948718
2021-10-01,Nova Scotia,0.0,8.0,438.0,274.0,10.096666666666666,7.01225925925926,4.303333333333334,3.5356410256410262
2021-10-01,Ontario,35530.0,197996.0,993338.0,404779.0,8.796666666666667,7.095370370370371,3.946111111111111,3.1048717948717948
2021-10-01,Prince Edward Island,0.0,0.0,61.0,16.0,9.996666666666666,7.033546296296296,4.263888888888889,3.552820512820513
2021-10-01,Quebec,1147.0,13994.0,84967.0,21008.0,9.716666666666667,7.191055555555555,3.9352777777777774,3.3246153846153845
2021-10-01,Saskatchewan,906.0,13705.0,41910.0,43264.0,9.483333333333334,6.886851851851852,3.843888888888889,3.428974358974359
2021-11-01,Alberta,1149.0,22471.0,123689.0,121009.0,10.256666666666666,7.306601851851852,4.079444444444444,3.726153846153846
